LNEC Test File eXtractor

File: pink_noise_40Hz_L4mm.drv

Created in: 2025-06-03 17:29:12.476788

Number of channels: 3

Name:	PosA1T	PosA3L	PosA2V
Type:	displacement	displacement	displacement
Unit:	m	m	m
No. of Samples:	32768	32768	32768
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	163.835	163.835	163.835
Data:
PosA1T	PosA3L	PosA2V
0.0	-0.0005622976457548085	0.0
0.0	-0.0031053858314832247	0.0
0.0	-0.0005622976457548085	0.0
0.0	-0.0031053858314832247	0.0
0.0	-0.005916167510446211	0.0
0.0	0.00010693608733161684	0.0
0.0	-0.006050014257063496	0.0
0.0	-0.005514627270594355	0.0
0.0	-0.006050014257063496	0.0
0.0	-0.008593102442791913	0.0
0.0	-0.006317707750298066	0.0
0.0	-0.005916167510446211	0.0
0.0	-0.006451554496915351	0.0
0.0	-0.0001607574059029533	0.0
0.0	-0.0031053858314832247	0.0
0.0	-0.002302305351779514	0.0
0.0	0.00037462958056618694	0.0
0.0	0.0017130970467390376	0.0
0.0	-0.004176159804421506	0.0
0.0	-0.001900765111927659	0.0
0.0	-0.0029715390848659394	0.0
0.0	-0.003373079324717795	0.0
0.0	0.0002407828339489019	0.0
0.0	0.0011777100602698974	0.0
0.0	0.0035869514993810284	0.0
0.0	0.00599619293849216	0.0
0.0	0.006397733178344015	0.0
0.0	0.010948522563331706	0.0
0.0	0.0030515645129118884	0.0
0.0	0.002114637286590893	0.0
0.0	0.0034531047527637435	0.0
0.0	-0.002302305351779514	0.0
0.0	0.005728499445257589	0.0
0.0	0.004791572218936594	0.0
0.0	0.002917717766294603	0.0
0.0	0.0030515645129118884	0.0
0.0	-0.0020346118585449443	0.0
0.0	-0.0027038455916313696	0.0
0.0	-0.0012315313788412337	0.0
0.0	0.0019807905399736076	0.0
0.0	0.0011777100602698974	0.0
0.0	0.0034531047527637435	0.0
0.0	-0.003908466311186935	0.0
0.0	-0.009931569908964762	0.0
0.0	-2.691065928566823e-05	0.0
0.0	-0.0010976846322239488	0.0
0.0	-0.00404231305780422	0.0
0.0	-0.0067192479901499215	0.0
0.0	0.00626388643172673	0.0
0.0	0.006130039685109444	0.0
0.0	-0.0001607574059029533	0.0
0.0	-0.0048453935375079304	0.0
0.0	-0.0036407728179523647	0.0
0.0	-0.010600803642051189	0.0
0.0	-0.008860795936026481	0.0
0.0	-0.0067192479901499215	0.0
0.0	-0.0032392325781005096	0.0
0.0	-0.005514627270594355	0.0
0.0	-0.006585401243532636	0.0
0.0	-0.008860795936026481	0.0
0.0	-2.691065928566823e-05	0.0
0.0	-0.0001607574059029533	0.0
0.0	0.010413135576862567	0.0
0.0	-0.00404231305780422	0.0
0.0	-0.0051130870307425	0.0
0.0	-0.013411585321014174	0.0
0.0	0.004925418965553879	0.0
0.0	-0.0031053858314832247	0.0
0.0	0.0018469437933563227	0.0
0.0	0.0011777100602698974	0.0
0.0	-0.0036407728179523647	0.0
0.0	0.0010438633136526123	0.0
0.0	0.0035869514993810284	0.0
0.0	-0.0009638378856066637	0.0
0.0	-0.004176159804421506	0.0
0.0	0.002114637286590893	0.0
0.0	-0.0032392325781005096	0.0
0.0	-0.002302305351779514	0.0
0.0	-0.011270037375137614	0.0
0.0	-0.00431000655103879	0.0
0.0	-0.003908466311186935	0.0
0.0	-0.00350692607133508	0.0
0.0	-0.006585401243532636	0.0
0.0	0.004122338485850169	0.0
0.0	-0.0048453935375079304	0.0
0.0	-0.015017746280421596	0.0
0.0	-0.0031053858314832247	0.0
0.0	-0.007656175216470917	0.0
0.0	-0.009797723162347477	0.0
0.0	-0.003373079324717795	0.0
0.0	-0.008057715456322771	0.0
0.0	-0.0025699988450140843	0.0
0.0	-0.0025699988450140843	0.0
0.0	0.000508476327183472	0.0
0.0	-0.016356213746594447	0.0
0.0	-0.01649006049321173	0.0
0.0	-0.020773156384964853	0.0
0.0	-0.011002343881903043	0.0
0.0	-0.01381312556086603	0.0
0.0	-0.0077900219630882015	0.0
0.0	-0.017159294226298156	0.0
0.0	-0.014482359293952455	0.0
0.0	-0.005782320763828926	0.0
0.0	-0.008593102442791913	0.0
0.0	-0.006853094736767206	0.0
0.0	-0.012742351587927749	0.0
0.0	-0.013143891827779605	0.0
0.0	-0.018497761692471006	0.0
0.0	-0.026930106729359967	0.0
0.0	-0.021040849878199423	0.0
0.0	-0.0077900219630882015	0.0
0.0	-0.024253171797014264	0.0
0.0	-0.007120788230001777	0.0
0.0	-0.011002343881903043	0.0
0.0	-0.024520865290248835	0.0
0.0	-0.018765455185705576	0.0
0.0	-0.020907003131582138	0.0
0.0	-0.007120788230001777	0.0
0.0	-0.010868497135285758	0.0
0.0	-0.007656175216470917	0.0
0.0	-0.008860795936026481	0.0
0.0	-0.012876198334545034	0.0
0.0	-0.01327773857439689	0.0
0.0	-0.029071654675236525	0.0
0.0	-0.0010976846322239488	0.0
0.0	-0.00350692607133508	0.0
0.0	-0.012608504841310464	0.0
0.0	-0.006853094736767206	0.0
0.0	-0.00377461956456965	0.0
0.0	-0.011671577614989468	0.0
0.0	-0.011002343881903043	0.0
0.0	0.00599619293849216	0.0
0.0	0.0015792503001217525	0.0
0.0	-0.0028376923382486545	0.0
0.0	-0.025056252276717976	0.0
0.0	0.00679927341819587	0.0
0.0	-0.003373079324717795	0.0
0.0	-0.008325408949557342	0.0
0.0	-0.004577700044273361	0.0
0.0	0.0017130970467390376	0.0
0.0	-0.0032392325781005096	0.0
0.0	-0.005514627270594355	0.0
0.0	0.0034531047527637435	0.0
0.0	0.011216216056566277	0.0
0.0	0.006665426671578585	0.0
0.0	0.006933120164813155	0.0
0.0	0.006933120164813155	0.0
0.0	-0.006317707750298066	0.0
0.0	-0.009530029669112908	0.0
0.0	0.006531579924961299	0.0
0.0	0.014830078215232974	0.0
0.0	0.0015792503001217525	0.0
0.0	-0.008459255696174627	0.0
0.0	0.008673127870837861	0.0
0.0	0.0022484840332081778	0.0
0.0	0.012822377015973697	0.0
0.0	0.023128576505504646	0.0
0.0	0.020451641573158947	0.0
0.0	0.019113174106986097	0.0
0.0	-0.015285439773656165	0.0
0.0	-0.009931569908964762	0.0
0.0	-0.004711546790890645	0.0
0.0	0.005594652698640305	0.0
0.0	-0.015820826760125306	0.0
0.0	-0.017426987719532726	0.0
0.0	-0.024520865290248835	0.0
0.0	0.02259318951903551	0.0
0.0	-0.0009638378856066637	0.0
0.0	-0.0031053858314832247	0.0
0.0	-0.00404231305780422	0.0
0.0	0.0073346604046650105	0.0
0.0	0.01790855338743053	0.0
0.0	-0.009396182922495623	0.0
0.0	0.007736200644516866	0.0
0.0	0.015767005441553968	0.0
0.0	0.025671664691233064	0.0
0.0	0.033167082501801025	0.0
0.0	0.03196246178224546	0.0
0.0	0.03196246178224546	0.0
0.0	0.020451641573158947	0.0
0.0	0.019113174106986097	0.0
0.0	0.0019807905399736076	0.0
0.0	-0.014482359293952455	0.0
0.0	-0.0001607574059029533	0.0
0.0	0.010546982323479852	0.0
0.0	0.004523878725702024	0.0
0.0	-0.01381312556086603	0.0
0.0	-0.0006961443923720936	0.0
0.0	-0.006853094736767206	0.0
0.0	-0.008057715456322771	0.0
0.0	-0.023450091317310556	0.0
0.0	-0.006451554496915351	0.0
0.0	-0.021576236864668565	0.0
0.0	-0.024253171797014264	0.0
0.0	-0.02331624457069327	0.0
0.0	-0.0167577539864463	0.0
0.0	-0.01649006049321173	0.0
0.0	-0.0009638378856066637	0.0
0.0	-0.017426987719532726	0.0
0.0	0.012286990029504558	0.0
0.0	0.015231618455084828	0.0
0.0	0.005059265712171164	0.0
0.0	-0.007656175216470917	0.0
0.0	-0.0032392325781005096	0.0
0.0	-0.0048453935375079304	0.0
0.0	0.009476208350541571	0.0
0.0	0.00760235389789958	0.0
0.0	0.021254722052862655	0.0
0.0	0.006531579924961299	0.0
0.0	0.007736200644516866	0.0
0.0	-0.012073117854841324	0.0
0.0	-0.020505462891730282	0.0
0.0	-0.026394719742890826	0.0
0.0	-0.0031053858314832247	0.0
0.0	-0.023182397824075985	0.0
0.0	-0.02278085758422413	0.0
0.0	-0.007388481723236346	0.0
0.0	-0.03710245947227363	0.0
0.0	-0.033756290806841505	0.0
0.0	0.00679927341819587	0.0
0.0	-0.009797723162347477	0.0
0.0	0.02393165698520836	0.0
0.0	0.02741167239725777	0.0
0.0	0.01871163386713424	0.0
0.0	0.02460089071829478	0.0
0.0	-0.008860795936026481	0.0
0.0	0.02687628541078863	0.0
0.0	0.01683777941449225	0.0
0.0	0.02794705938372691	0.0
0.0	0.02607320493108492	0.0
0.0	0.033568622741652884	0.0
0.0	0.013893150988911978	0.0
0.0	0.03089168780930718	0.0
0.0	0.015097771708467544	0.0
0.0	-0.027197800222594534	0.0
0.0	-0.004979240284125216	0.0
0.0	0.009208514857307	0.0
0.0	-0.01327773857439689	0.0
0.0	0.021522415546097226	0.0
0.0	-0.006451554496915351	0.0
0.0	0.007468507151282295	0.0
0.0	0.0018469437933563227	0.0
0.0	-0.009663876415730193	0.0
0.0	-0.0031053858314832247	0.0
0.0	0.000642323073800757	0.0
0.0	-0.007656175216470917	0.0
0.0	0.002382330779825463	0.0
0.0	0.0018469437933563227	0.0
0.0	-0.0020346118585449443	0.0
0.0	-0.03281936358052051	0.0
0.0	-0.0005622976457548085	0.0
0.0	-0.08261035332215055	0.0
0.0	-0.03281936358052051	0.0
0.0	-0.05637639098516268	0.0
0.0	-0.04459787728284159	0.0
0.0	-0.013946972307483315	0.0
0.0	-0.04245632933696503	0.0
0.0	-0.033488597313606934	0.0
0.0	-0.07618570948452087	0.0
0.0	-0.05985640639721209	0.0
0.0	-0.03790553995197734	0.0
0.0	-0.05021944064076757	0.0
0.0	0.0017130970467390376	0.0
0.0	-0.03790553995197734	0.0
0.0	0.0010438633136526123	0.0
0.0	-0.005514627270594355	0.0
0.0	-0.040314781391088475	0.0
0.0	-0.05918717266412567	0.0
0.0	-0.036165532245952633	0.0
0.0	-0.05102252112047128	0.0
0.0	-0.036700919232421775	0.0
0.0	-0.07551647575143444	0.0
0.0	-0.05102252112047128	0.0
0.0	-0.06534412300852079	0.0
0.0	-0.09345193979815064	0.0
0.0	-0.052093295093409556	0.0
0.0	-0.049951747147533	0.0
0.0	-0.03924400741815019	0.0
0.0	-0.09934119664931118	0.0
0.0	-0.0866257557206691	0.0
0.0	-0.05142406136032313	0.0
0.0	-0.05851793893103924	0.0
0.0	-0.09465656051770621	0.0
0.0	-0.05410099629266883	0.0
0.0	-0.08542113500111354	0.0
0.0	-0.05289637557311327	0.0
0.0	-0.016623907239829015	0.0
0.0	-0.05289637557311327	0.0
0.0	-0.026127026249656255	0.0
0.0	-0.0029715390848659394	0.0
0.0	-0.05584100399869354	0.0
0.0	0.013759304242294693	0.0
0.0	-0.03215012984743408	0.0
0.0	-0.033354750566989645	0.0
0.0	0.02767936589049234	0.0
0.0	0.01978240784007252	0.0
0.0	-0.009530029669112908	0.0
0.0	0.020451641573158947	0.0
0.0	-0.01889930193232286	0.0
0.0	-0.03241782334066865	0.0
0.0	-0.0562425442385454	0.0
0.0	-0.06293488156940964	0.0
0.0	-0.021308543371433994	0.0
0.0	0.010145442083627996	0.0
0.0	-0.0001607574059029533	0.0
0.0	-0.052227141840026844	0.0
0.0	-0.048880973174594715	0.0
0.0	-0.046204038242249015	0.0
0.0	-0.001900765111927659	0.0
0.0	-0.0020346118585449443	0.0
0.0	-0.046204038242249015	0.0
0.0	-0.03268551683390322	0.0
0.0	-0.04513326426931073	0.0
0.0	-0.042724022830199604	0.0
0.0	-0.0036407728179523647	0.0
0.0	-0.061596414103236796	0.0
0.0	-0.018230068199236435	0.0
0.0	-0.02813472744891553	0.0
0.0	-0.015285439773656165	0.0
0.0	-0.028803961182001958	0.0
0.0	-0.023583938063927837	0.0
0.0	0.017774706640813244	0.0
0.0	-0.042857869576816886	0.0
0.0	-0.07217030708600232	0.0
0.0	-0.051825601600174985	0.0
0.0	-0.07069799287321218	0.0
0.0	-0.07511493551158259	0.0
0.0	-0.03228397659405137	0.0
0.0	-0.08408266753494069	0.0
0.0	-0.09639656822373091	0.0
0.0	-0.07913033791010114	0.0
0.0	-0.06333642180926151	0.0
0.0	-0.052762528826495986	0.0
0.0	-0.0257254860098044	0.0
0.0	-0.0409840151241749	0.0
0.0	0.030222454076220755	0.0
0.0	-0.015553133266890735	0.0
0.0	-0.023182397824075985	0.0
0.0	0.03397016298150474	0.0
0.0	0.013625457495677408	0.0
0.0	0.01924702085360338	0.0
0.0	-0.01702544747968087	0.0
0.0	-0.029339348168471096	0.0
0.0	0.03584401743414673	0.0
0.0	-0.011537730868372183	0.0
0.0	-0.008459255696174627	0.0
0.0	0.007736200644516866	0.0
0.0	0.009877748590393426	0.0
0.0	0.06448722121024573	0.0
0.0	0.036647097913850436	0.0
0.0	0.033568622741652884	0.0
0.0	0.06622722891627043	0.0
0.0	0.009208514857307	0.0
0.0	0.04829176486955424	0.0
0.0	0.10490893868866583	0.0
0.0	0.07867497635167794	0.0
0.0	0.0244670439716775	0.0
0.0	0.025671664691233064	0.0
0.0	0.07399034022007298	0.0
0.0	-0.008593102442791913	0.0
0.0	0.034104009728122026	0.0
0.0	-0.007388481723236346	0.0
0.0	0.068368776862147	0.0
0.0	0.008940821364072432	0.0
0.0	0.02580551143785035	0.0
0.0	0.02741167239725777	0.0
0.0	0.06769954312906057	0.0
0.0	0.042670201511628265	0.0
0.0	0.02165626229271451	0.0
0.0	0.05377948148086293	0.0
0.0	0.028883986610047905	0.0
0.0	0.029954760582986184	0.0
0.0	0.057794883879381476	0.0
0.0	0.036647097913850436	0.0
0.0	0.05833027086585062	0.0
0.0	0.06984109107493713	0.0
0.0	0.0468194506567641	0.0
0.0	0.1094597280736535	0.0
0.0	0.008271587630986005	0.0
0.0	-0.01729314097291544	0.0
0.0	-0.007923868709705488	0.0
0.0	0.019916254586689806	0.0
0.0	0.03758402514017144	0.0
0.0	0.013625457495677408	0.0
0.0	-0.02331624457069327	0.0
0.0	0.00813774088436872	0.0
0.0	0.010546982323479852	0.0
0.0	0.04360712873794926	0.0
0.0	-0.0257254860098044	0.0
0.0	-0.0848857480146444	0.0
0.0	-0.019970075905261144	0.0
0.0	-0.05463638327913797	0.0
0.0	0.021254722052862655	0.0
0.0	0.002917717766294603	0.0
0.0	-0.06976106564689119	0.0
0.0	-0.009128489429261052	0.0
0.0	0.02553781794461578	0.0
0.0	-0.03603168549933535	0.0
0.0	0.00679927341819587	0.0
0.0	-0.0383070801918292	0.0
0.0	0.03838710561987514	0.0
0.0	0.07291956624713469	0.0
0.0	0.05632256966659134	0.0
0.0	0.015499311948319399	0.0
0.0	0.036647097913850436	0.0
0.0	0.11548283167143134	0.0
0.0	0.04735483764323324	0.0
0.0	0.13756754486328338	0.0
0.0	0.09393350546604845	0.0
0.0	0.05029946606881352	0.0
0.0	0.05712565014629505	0.0
0.0	0.09620890015854229	0.0
0.0	0.01657008592125768	0.0
0.0	0.05083485305528265	0.0
0.0	-0.009128489429261052	0.0
0.0	0.016971626161109536	0.0
0.0	0.10919203458041894	0.0
0.0	0.14251987448812292	0.0
0.0	0.06769954312906057	0.0
0.0	0.04400866897780112	0.0
0.0	0.048425611616171524	0.0
0.0	-0.055305617012224396	0.0
0.0	0.04989792582896166	0.0
0.0	0.06716415614259143	0.0
0.0	0.04400866897780112	0.0
0.0	0.08081652429755451	0.0
0.0	0.029151680103282476	0.0
0.0	-0.010466956895433904	0.0
0.0	-0.008726949189409198	0.0
0.0	0.018042400134047815	0.0
0.0	0.02460089071829478	0.0
0.0	0.016168545681405824	0.0
0.0	-0.028536267688767387	0.0
0.0	-0.005380780523977071	0.0
0.0	0.024065503731825644	0.0
0.0	-0.04044862813770576	0.0
0.0	-0.049148666667829286	0.0
0.0	-0.0472748122151873	0.0
0.0	-0.0027038455916313696	0.0
0.0	-0.030945509127878516	0.0
0.0	-0.03482706477977979	0.0
0.0	-0.028402420942150102	0.0
0.0	0.0013115568068871825	0.0
0.0	-0.02893780792861924	0.0
0.0	0.07064417155464084	0.0
0.0	0.10290123748940655	0.0
0.0	0.022057802532566367	0.0
0.0	0.054716408707183924	0.0
0.0	0.09647659365177687	0.0
0.0	-0.012608504841310464	0.0
0.0	-0.04245632933696503	0.0
0.0	-0.03455937128654522	0.0
0.0	-0.030945509127878516	0.0
0.0	0.022325496025800938	0.0
0.0	-0.11111971035163228	0.0
0.0	-0.07257184732585417	0.0
0.0	-0.024788558783483405	0.0
0.0	-0.011270037375137614	0.0
0.0	-0.03549629851286621	0.0
0.0	-0.09157808534550865	0.0
0.0	-0.02679625998274268	0.0
0.0	-0.12651208621262006	0.0
0.0	-0.12865363415849662	0.0
0.0	-0.06561181650175535	0.0
0.0	-0.07391031479202702	0.0
0.0	-0.08153957934921227	0.0
0.0	-0.10389198603429887	0.0
0.0	-0.01515159302703888	0.0
0.0	0.06435337446362845	0.0
0.0	-0.07283954081908874	0.0
0.0	-0.042724022830199604	0.0
0.0	-0.10228582507489145	0.0
0.0	-0.09639656822373091	0.0
0.0	-0.055171770265607115	0.0
0.0	0.026474745170936773	0.0
0.0	0.06569184192980129	0.0
0.0	0.06047181881172718	0.0
0.0	0.0468194506567641	0.0
0.0	-0.03884246717829833	0.0
0.0	0.01924702085360338	0.0
0.0	0.06127489929143089	0.0
0.0	-0.06708413071454548	0.0
0.0	-0.11138740384486684	0.0
0.0	-0.12303207080057064	0.0
0.0	0.04708714414999867	0.0
0.0	0.011216216056566277	0.0
0.0	-0.03857477368506377	0.0
0.0	-0.14069984135405228	0.0
0.0	-0.11379664528397797	0.0
0.0	-0.14993526687064493	0.0
0.0	-0.09706580195681734	0.0
0.0	-0.08341343380185426	0.0
0.0	-0.12985825487805217	0.0
0.0	-0.14605371121874366	0.0
0.0	-0.10871046891252113	0.0
0.0	-0.22582637220264556	0.0
0.0	-0.16666611019780558	0.0
0.0	-0.15595837046842276	0.0
0.0	-0.03884246717829833	0.0
0.0	0.0011777100602698974	0.0
0.0	0.012420836776121843	0.0
0.0	0.02821475287696148	0.0
0.0	0.002917717766294603	0.0
0.0	0.015633158694936682	0.0
0.0	-0.0077900219630882015	0.0
0.0	-0.043794796803137886	0.0
0.0	-0.07364262129879245	0.0
0.0	-0.013946972307483315	0.0
0.0	-0.052762528826495986	0.0
0.0	-0.06976106564689119	0.0
0.0	-0.19878932938595398	0.0
0.0	-0.09331809305153335	0.0
0.0	-0.09920734990269389	0.0
0.0	-0.15702914444136104	0.0
0.0	-0.22649560593573198	0.0
0.0	-0.15863530540076848	0.0
0.0	-0.14819525916462023	0.0
0.0	-0.22703099292220114	0.0
0.0	-0.20360781226417624	0.0
0.0	-0.225558678709411	0.0
0.0	-0.12677977970585463	0.0
0.0	-0.18326310677834892	0.0
0.0	-0.061596414103236796	0.0
0.0	-0.07123337985968133	0.0
0.0	-0.09920734990269389	0.0
0.0	-0.1116550973381014	0.0
0.0	-0.17911385763321308	0.0
0.0	-0.15341528228269435	0.0
0.0	-0.2194017283650159	0.0
0.0	-0.14511678399242267	0.0
0.0	-0.11285971805765697	0.0
0.0	-0.11660742696294096	0.0
0.0	-0.11767820093587923	0.0
0.0	-0.18179079256555877	0.0
0.0	-0.05088867437385399	0.0
0.0	-0.133070576796867	0.0
0.0	-0.21752787391237388	0.0
0.0	-0.2147170922334109	0.0
0.0	-0.1448490904991881	0.0
0.0	-0.2113709235679788	0.0
0.0	-0.14632140471197824	0.0
0.0	-0.08448420777479254	0.0
0.0	-0.09184577883874322	0.0
0.0	-0.17429537475499082	0.0
0.0	-0.13882598690141026	0.0
0.0	-0.09358578654476793	0.0
0.0	-0.061730260849854085	0.0
0.0	-0.10656892096664458	0.0
0.0	-0.04955020690768114	0.0
0.0	-0.0230485510774587	0.0
0.0	0.07492726744639397	0.0
0.0	0.03892249260634428	0.0
0.0	-0.008994642682643767	0.0
0.0	-0.017159294226298156	0.0
0.0	0.06007027857187532	0.0
0.0	-0.03241782334066865	0.0
0.0	0.06850262360876429	0.0
0.0	0.1435906484610612	0.0
0.0	0.0018469437933563227	0.0
0.0	0.008940821364072432	0.0
0.0	-0.10335659904782973	0.0
0.0	0.05833027086585062	0.0
0.0	0.046551757163529536	0.0
0.0	0.13341829571814753	0.0
0.0	0.13074136078580184	0.0
0.0	0.0594010448387889	0.0
0.0	0.0817534515238755	0.0
0.0	0.010948522563331706	0.0
0.0	0.03745017839355415	0.0
0.0	-0.09519194750417535	0.0
0.0	-0.011939271108224039	0.0
0.0	0.08295807224343107	0.0
0.0	0.08376115272313478	0.0
0.0	0.12953674006624627	0.0
0.0	0.08683962789533234	0.0
0.0	-0.022647010837606844	0.0
0.0	0.009877748590393426	0.0
0.0	0.04200096777854184	0.0
0.0	0.09005194981414717	0.0
0.0	0.020451641573158947	0.0
0.0	0.018979327360368812	0.0
0.0	0.01951471434683795	0.0
0.0	0.07613188816594953	0.0
0.0	0.10664894639469052	0.0
0.0	0.05953489158540618	0.0
0.0	-0.00029460415252023837	0.0
0.0	0.037316331646936866	0.0
0.0	0.0015792503001217525	0.0
0.0	0.18548468015227143	0.0
0.0	0.21212018272911115	0.0
0.0	-0.020773156384964853	0.0
0.0	0.18454775292595044	0.0
0.0	0.04481174945750483	0.0
0.0	0.03718248490031958	0.0
0.0	0.1330167554782957	0.0
0.0	0.04815791812293695	0.0
0.0	0.12364748321508573	0.0
0.0	-0.03148089611434766	0.0
0.0	0.06247952001098646	0.0
0.0	-0.03174858960758223	0.0
0.0	0.05659026315982591	0.0
0.0	0.03169476828901089	0.0
0.0	0.009877748590393426	0.0
0.0	-0.03322090382037236	0.0
0.0	0.015900852188171253	0.0
0.0	0.042536354765010984	0.0
0.0	0.22389869643143223	0.0
0.0	0.1615261125077774	0.0
0.0	-0.03188243635419951	0.0
0.0	0.07439188045992483	0.0
0.0	0.014830078215232974	0.0
0.0	-0.09157808534550865	0.0
0.0	0.004390031979084739	0.0
0.0	0.000642323073800757	0.0
0.0	-0.04700711872195273	0.0
0.0	-0.023985478303779693	0.0
0.0	-0.1429752360465461	0.0
0.0	-0.2094970691153368	0.0
0.0	-0.12918902114496575	0.0
0.0	-0.12276437730733607	0.0
0.0	-0.07565032249805173	0.0
0.0	-0.10335659904782973	0.0
0.0	-0.25460342272536185	0.0
0.0	-0.1009473576087186	0.0
0.0	-0.1609107000932623	0.0
0.0	-0.1440460100194844	0.0
0.0	-0.09465656051770621	0.0
0.0	-0.17496460848807724	0.0
0.0	-0.09144423859889136	0.0
0.0	-0.16880765814368212	0.0
0.0	-0.12677977970585463	0.0
0.0	-0.043125563070051456	0.0
0.0	-0.20079703058521325	0.0
0.0	-0.28257739276837446	0.0
0.0	-0.2701296453329669	0.0
0.0	-0.11687512045617553	0.0
0.0	-0.11299356480427426	0.0
0.0	-0.10844277541928657	0.0
