LNEC Test File eXtractor

File: pink_noise_40Hz_T3mm_0.drv

Created in: 2025-06-16 21:12:37.959647

Number of channels: 3

Name:	PosA1T	PosA3L	PosA2V
Type:	displacement	displacement	displacement
Unit:	m	m	m
No. of Samples:	32768	32768	32768
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	163.835	163.835	163.835
Data:
PosA1T	PosA3L	PosA2V
6.766758660994234e-06	0.0	0.0
7.841778538043815e-06	0.0	0.0
1.7141652388612116e-06	0.0	0.0
7.411770587223983e-06	0.0	0.0
5.316433741066742e-07	0.0	0.0
-4.520950048026349e-06	0.0	0.0
-6.6709898021255085e-06	0.0	0.0
3.864204992960371e-06	0.0	0.0
1.176655300336422e-06	0.0	0.0
3.6492010175504544e-06	0.0	0.0
1.176655300336422e-06	0.0	0.0
-2.3709102939271902e-06	0.0	0.0
1.3916592757463378e-06	0.0	0.0
5.47673480853474e-06	0.0	0.0
4.0792089683702866e-06	0.0	0.0
1.2141858046242132e-05	0.0	0.0
6.391453618116321e-07	0.0	0.0
9.346806365913225e-06	0.0	0.0
1.1926854070832216e-05	0.0	0.0
1.3109375935586754e-05	0.0	0.0
2.0312009111818936e-05	0.0	0.0
2.789185115910791e-06	0.0	0.0
3.2191930667306227e-06	0.0	0.0
1.278686997247188e-05	0.0	0.0
1.321687792329171e-05	0.0	0.0
4.616718906895076e-06	0.0	0.0
5.691738783944656e-06	0.0	0.0
1.0206822267552889e-05	0.0	0.0
1.5581921652800786e-05	0.0	0.0
1.3539383886406586e-05	0.0	0.0
1.5581921652800786e-05	0.0	0.0
2.32145627798528e-05	0.0	0.0
1.6871945505260283e-05	0.0	0.0
2.0742017062638766e-05	0.0	0.0
1.5796925628210703e-05	0.0	0.0
5.154228845419866e-06	0.0	0.0
1.4721905751161124e-05	0.0	0.0
1.3969391837226417e-05	0.0	0.0
1.8216672265661697e-06	0.0	0.0
2.574181140500875e-06	0.0	0.0
7.949280525748772e-06	0.0	0.0
1.644193755444045e-05	0.0	0.0
1.3646885874111542e-05	0.0	0.0
1.740945544378507e-05	0.0	0.0
8.59429245197852e-06	0.0	0.0
-3.7684361340916437e-06	0.0	0.0
6.874260648699193e-06	0.0	0.0
1.4991612634512957e-06	0.0	0.0
4.93922487000995e-06	0.0	0.0
5.0467268577149075e-06	0.0	0.0
6.444252697879362e-06	0.0	0.0
1.0744332206077679e-05	0.0	0.0
1.2894371960176837e-05	0.0	0.0
1.6549439542145408e-05	0.0	0.0
1.8269471345424738e-05	0.0	0.0
1.3861889849521459e-05	0.0	0.0
2.4182080669197423e-05	0.0	0.0
2.6009614460181705e-05	0.0	0.0
2.0634515074933808e-05	0.0	0.0
2.4504586632312295e-05	0.0	0.0
1.8699479296244564e-05	0.0	0.0
1.0851834193782637e-05	0.0	0.0
1.5689423640505744e-05	0.0	0.0
1.6871945505260283e-05	0.0	0.0
7.0892646241091085e-06	0.0	0.0
5.906742759354571e-06	0.0	0.0
2.4666791527959173e-06	0.0	0.0
1.1066838169192554e-05	0.0	0.0
1.9129487247064398e-05	0.0	0.0
5.369232820829782e-06	0.0	0.0
7.6267745626338985e-06	0.0	0.0
5.154228845419866e-06	0.0	0.0
1.2464364009357006e-05	0.0	0.0
-8.65882466057779e-07	0.0	0.0
-2.693416257042064e-06	0.0	0.0
-2.0484043308123164e-06	0.0	0.0
1.0099320279847932e-05	0.0	0.0
-2.2087053982803137e-07	0.0	0.0
6.229248722469445e-06	0.0	0.0
-2.2087053982803137e-07	0.0	0.0
1.17118500954223e-05	0.0	0.0
1.8054467370014818e-05	0.0	0.0
9.884316304438015e-06	0.0	0.0
1.2141858046242132e-05	0.0	0.0
-8.65882466057779e-07	0.0	0.0
6.014244747059529e-06	0.0	0.0
1.2141858046242132e-05	0.0	0.0
1.0851834193782637e-05	0.0	0.0
1.3431881898701627e-05	0.0	0.0
3.5416990298454965e-06	0.0	0.0
5.47673480853474e-06	0.0	0.0
5.0467268577149075e-06	0.0	0.0
9.454308353618184e-06	0.0	0.0
2.815965421428087e-05	0.0	0.0
5.799240771649614e-06	0.0	0.0
1.0744332206077679e-05	0.0	0.0
2.0204507124113978e-05	0.0	0.0
3.0041890913207073e-06	0.0	0.0
3.3964761550348596e-05	0.0	0.0
1.5581921652800786e-05	0.0	0.0
1.8216672265661697e-06	0.0	0.0
6.1217467347644876e-06	0.0	0.0
9.884316304438015e-06	0.0	0.0
2.5579606509361875e-05	0.0	0.0
7.304268599519025e-06	0.0	0.0
1.7141652388612116e-06	0.0	0.0
-5.866564418115477e-09	0.0	0.0
7.0892646241091085e-06	0.0	0.0
1.063683021837272e-05	0.0	0.0
7.411770587223983e-06	0.0	0.0
4.241413864017163e-07	0.0	0.0
-7.316001728355255e-06	0.0	0.0
-1.5701156769341975e-05	0.0	0.0
-5.866564418115477e-09	0.0	0.0
-1.0541061359503993e-05	0.0	0.0
-1.0326057384094078e-05	0.0	0.0
-1.3336113039832902e-05	0.0	0.0
-1.0433559371799036e-05	0.0	0.0
-1.6131164720161805e-05	0.0	0.0
1.3916592757463378e-06	0.0	0.0
-9.358539494749456e-06	0.0	0.0
7.841778538043815e-06	0.0	0.0
-7.316001728355255e-06	0.0	0.0
2.0913741099180041e-07	0.0	0.0
1.482940773886608e-05	0.0	0.0
1.0851834193782637e-05	0.0	0.0
3.6114801304447756e-05	0.0	0.0
9.024300402798352e-06	0.0	0.0
1.3969391837226417e-05	0.0	0.0
7.411770587223983e-06	0.0	0.0
2.267705284132801e-05	0.0	0.0
2.2462048865918096e-05	0.0	0.0
2.5257100546247e-05	0.0	0.0
4.880003585363279e-05	0.0	0.0
3.439476950116842e-05	0.0	0.0
3.0309693968380025e-05	0.0	0.0
-4.3587451523794724e-07	0.0	0.0
2.4612088620017253e-05	0.0	0.0
2.547210452165692e-05	0.0	0.0
2.364457073067263e-05	0.0	0.0
2.2784554829032968e-05	0.0	0.0
4.105989273887581e-05	0.0	0.0
4.9982557718387325e-05	0.0	0.0
5.621767300527489e-05	0.0	0.0
2.2784554829032968e-05	0.0	0.0
4.320993249297498e-05	0.0	0.0
4.944504777986254e-05	0.0	0.0
4.052238280035103e-05	0.0	0.0
2.998718800526515e-05	0.0	0.0
1.3109375935586754e-05	0.0	0.0
2.1279527001163558e-05	0.0	0.0
2.256955085362305e-05	0.0	0.0
4.0792089683702866e-06	0.0	0.0
2.0957021038048683e-05	0.0	0.0
2.579461048477179e-05	0.0	0.0
1.859197730853961e-05	0.0	0.0
1.17118500954223e-05	0.0	0.0
2.848216017739574e-05	0.0	0.0
2.676212837411641e-05	0.0	0.0
1.4721905751161124e-05	0.0	0.0
5.073507163232204e-05	0.0	0.0
1.1819352083127259e-05	0.0	0.0
1.5689423640505744e-05	0.0	0.0
2.643962241100154e-05	0.0	0.0
2.2462048865918096e-05	0.0	0.0
1.697944749296524e-05	0.0	0.0
1.117434015689751e-05	0.0	0.0
2.681683128205833e-06	0.0	0.0
2.9449678066740362e-05	0.0	0.0
-6.1334798636007184e-06	0.0	0.0
1.8806981283949523e-05	0.0	0.0
3.111691079025665e-06	0.0	0.0
-7.746009679175088e-06	0.0	0.0
2.1924538927393305e-05	0.0	0.0
6.874260648699193e-06	0.0	0.0
2.8052152226575907e-05	0.0	0.0
1.0744332206077679e-05	0.0	0.0
3.622230329215271e-05	0.0	0.0
3.2352231734774224e-05	0.0	0.0
4.40171493148516e-06	0.0	0.0
1.1604348107717342e-05	0.0	0.0
2.482709259542717e-05	0.0	0.0
2.364457073067263e-05	0.0	0.0
3.5792295341332884e-05	0.0	0.0
4.342493646838489e-05	0.0	0.0
4.858503187822288e-05	0.0	0.0
6.213028232904758e-05	0.0	0.0
3.998487286182624e-05	0.0	0.0
2.364457073067263e-05	0.0	0.0
2.3967076693787507e-05	0.0	0.0
1.7839463394604904e-05	0.0	0.0
6.766758660994234e-06	0.0	0.0
-6.885993777535424e-06	0.0	0.0
1.8054467370014818e-05	0.0	0.0
-9.788547445569288e-06	0.0	0.0
-1.5108943922875268e-06	0.0	0.0
-1.3013607076718026e-05	0.0	0.0
-9.73384453762737e-07	0.0	0.0
-2.5161331687378276e-05	0.0	0.0
-1.1938587199668448e-05	0.0	0.0
6.659256673289278e-06	0.0	0.0
1.0959336181487594e-05	0.0	0.0
9.561810341323142e-06	0.0	0.0
1.4991612634512957e-06	0.0	0.0
-7.583804783528211e-07	0.0	0.0
1.6011929603620616e-05	0.0	0.0
2.2354546878213138e-05	0.0	0.0
4.8155023927403043e-05	0.0	0.0
3.751232714461221e-05	0.0	0.0
3.589979732903784e-05	0.0	0.0
2.1602032964278433e-05	0.0	0.0
2.224704489050818e-05	0.0	0.0
2.0957021038048683e-05	0.0	0.0
3.901735497248162e-05	0.0	0.0
1.429189780034129e-05	0.0	0.0
4.761751398887825e-05	0.0	0.0
4.568247821018901e-05	0.0	0.0
4.8262525915108005e-05	0.0	0.0
2.574181140500875e-06	0.0	0.0
3.772733112002212e-05	0.0	0.0
2.2892056816737926e-05	0.0	0.0
3.2459733722479186e-05	0.0	0.0
1.6011929603620616e-05	0.0	0.0
7.6267745626338985e-06	0.0	0.0
1.3754387861816502e-05	0.0	0.0
-1.9033718388195674e-05	0.0	0.0
5.316433741066742e-07	0.0	0.0
-6.56348781442055e-06	0.0	0.0
2.1602032964278433e-05	0.0	0.0
2.251675177386001e-06	0.0	0.0
2.789185115910791e-06	0.0	0.0
4.729500802576338e-05	0.0	0.0
4.159740267740061e-05	0.0	0.0
2.364457073067263e-05	0.0	0.0
6.46028280462616e-05	0.0	0.0
4.4069948394614647e-05	0.0	0.0
4.589748218559893e-05	0.0	0.0
3.073970191919986e-05	0.0	0.0
6.954791948068967e-05	0.0	0.0
4.9660051755272454e-05	0.0	0.0
3.6114801304447756e-05	0.0	0.0
7.707305862003673e-05	0.0	0.0
6.428032208314675e-05	0.0	0.0
2.3107060792147843e-05	0.0	0.0
4.729500802576338e-05	0.0	0.0
2.3967076693787507e-05	0.0	0.0
4.7510012001173293e-05	0.0	0.0
4.9015039829042704e-05	0.0	0.0
-5.918475888190803e-06	0.0	0.0
-1.0003551420979205e-05	0.0	0.0
-9.358539494749456e-06	0.0	0.0
-3.505151455623441e-05	0.0	0.0
-9.143535519339541e-06	0.0	0.0
2.1441731896810435e-06	0.0	0.0
3.111691079025665e-06	0.0	0.0
1.5796925628210703e-05	0.0	0.0
-5.703471912780887e-06	0.0	0.0
-2.68813634906576e-05	0.0	0.0
-2.693416257042064e-06	0.0	0.0
-1.87112124250808e-05	0.0	0.0
-1.8388706461965927e-05	0.0	0.0
3.224472974706927e-05	0.0	0.0
-1.6453670683276683e-05	0.0	0.0
1.6119431591325574e-05	0.0	0.0
1.590442761591566e-05	0.0	0.0
-1.527114881852214e-05	0.0	0.0
-2.182877006852458e-05	0.0	0.0
-2.440881777344357e-05	0.0	0.0
-3.30089767898402e-05	0.0	0.0
-2.3548801871803904e-05	0.0	0.0
8.541493372215481e-07	0.0	0.0
8.59429245197852e-06	0.0	0.0
5.804520679625917e-05	0.0	0.0
4.191990864051548e-05	0.0	0.0
1.3969391837226417e-05	0.0	0.0
-6.1334798636007184e-06	0.0	0.0
1.8699479296244564e-05	0.0	0.0
2.2999558804442885e-05	0.0	0.0
6.99779274315095e-05	0.0	0.0
8.4060687820859e-05	0.0	0.0
5.009005970609229e-05	0.0	0.0
2.9234674091330445e-05	0.0	0.0
3.353475359952876e-05	0.0	0.0
3.6867315218382454e-05	0.0	0.0
7.169795923478884e-05	0.0	0.0
4.116739472658078e-05	0.0	0.0
3.8157339070841954e-05	0.0	0.0
-2.27962879578692e-05	0.0	0.0
-3.322398076525012e-05	0.0	0.0
-6.885993777535424e-06	0.0	0.0
-5.595969925075928e-06	0.0	0.0
7.841778538043815e-06	0.0	0.0
-3.0159222201569378e-06	0.0	0.0
-5.165961974256097e-06	0.0	0.0
1.2034356058537176e-05	0.0	0.0
1.7839463394604904e-05	0.0	0.0
-7.746009679175088e-06	0.0	0.0
9.346806365913225e-06	0.0	0.0
1.321687792329171e-05	0.0	0.0
1.0163542328684246e-07	0.0	0.0
2.955718005444532e-05	0.0	0.0
-2.4784122816321486e-06	0.0	0.0
3.6492010175504544e-06	0.0	0.0
4.944504777986254e-05	0.0	0.0
6.014244747059529e-06	0.0	0.0
3.751232714461221e-05	0.0	0.0
4.256492056674523e-05	0.0	0.0
-2.5806343613608023e-05	0.0	0.0
8.59429245197852e-06	0.0	0.0
1.17118500954223e-05	0.0	0.0
3.9124856960186576e-05	0.0	0.0
6.073275648888312e-05	0.0	0.0
-2.0431244228360125e-05	0.0	0.0
-4.843456011141223e-06	0.0	0.0
1.4506901775751207e-05	0.0	0.0
4.6327490136418755e-05	0.0	0.0
-1.295890416877611e-06	0.0	0.0
4.794001995199313e-05	0.0	0.0
1.945199321017927e-05	0.0	0.0
7.212796718560867e-05	0.0	0.0
8.309316993151437e-05	0.0	0.0
0.00010566858734955555	0.0	0.0
8.094313017741521e-05	0.0	0.0
4.675749808723859e-05	0.0	0.0
7.53530268167574e-05	0.0	0.0
6.1217467347644876e-06	0.0	0.0
-8.068515642289961e-06	0.0	0.0
2.4397084644607337e-05	0.0	0.0
5.718519089461951e-05	0.0	0.0
4.535997224707414e-05	0.0	0.0
9.502589056676471e-05	0.0	0.0
2.8697164152805654e-05	0.0	0.0
2.643962241100154e-05	0.0	0.0
4.686500007494355e-05	0.0	0.0
4.9982557718387325e-05	0.0	0.0
4.804752193969809e-05	0.0	0.0
6.159277239052279e-05	0.0	0.0
3.987737087412128e-05	0.0	0.0
0.00010158351181676714	0.0	0.0
5.922772866101371e-05	0.0	0.0
6.99779274315095e-05	0.0	0.0
5.578766505445506e-05	0.0	0.0
6.336750710174403e-06	0.0	0.0
3.8157339070841954e-05	0.0	0.0
1.6226933579030536e-05	0.0	0.0
4.4069948394614647e-05	0.0	0.0
7.083794333314916e-05	0.0	0.0
3.278223968559406e-05	0.0	0.0
-1.3766120990652732e-05	0.0	0.0
2.3537068742967677e-05	0.0	0.0
-4.354417158492608e-05	0.0	0.0
-1.9893734289835337e-05	0.0	0.0
4.224241460363035e-05	0.0	0.0
1.848447532083465e-05	0.0	0.0
-1.1938587199668448e-05	0.0	0.0
5.369232820829782e-06	0.0	0.0
-1.3013607076718026e-05	0.0	0.0
-3.010642312180634e-05	0.0	0.0
-4.010410797836743e-05	0.0	0.0
-6.181950949476892e-05	0.0	0.0
2.251675177386001e-06	0.0	0.0
3.751232714461221e-05	0.0	0.0
-2.8816399269346843e-05	0.0	0.0
5.2132597472486485e-05	0.0	0.0
-3.107394101115096e-05	0.0	0.0
-7.934233349067709e-05	0.0	0.0
5.901272468560379e-05	0.0	0.0
5.826021077166909e-05	0.0	0.0
4.0792089683702866e-06	0.0	0.0
3.933986093559649e-05	0.0	0.0
5.073507163232204e-05	0.0	0.0
8.728574745200773e-05	0.0	0.0
4.342493646838489e-05	0.0	0.0
6.707537376347565e-05	0.0	0.0
2.267705284132801e-05	0.0	0.0
2.751464228805112e-05	0.0	0.0
-5.0101792834928514e-05	0.0	0.0
-2.27962879578692e-05	0.0	0.0
-4.322166562181121e-05	0.0	0.0
-2.0001236277540292e-05	0.0	0.0
3.6652311242972544e-05	0.0	0.0
3.869484900936675e-05	0.0	0.0
-3.107394101115096e-05	0.0	0.0
7.05154373700343e-05	0.0	0.0
4.186710956075244e-06	0.0	0.0
-5.300434650296238e-05	0.0	0.0
-4.6876733203779784e-05	0.0	0.0
-2.118375814229483e-05	0.0	0.0
-1.602366273245685e-05	0.0	0.0
-4.160913580623684e-05	0.0	0.0
-1.4088626953767607e-05	0.0	0.0
8.997329714463168e-05	0.0	0.0
7.191296321019875e-05	0.0	0.0
2.0742017062638766e-05	0.0	0.0
4.4284952370024557e-05	0.0	0.0
-2.010873826524525e-05	0.0	0.0
-7.805230963821758e-05	0.0	0.0
-4.429668549886079e-05	0.0	0.0
6.659256673289278e-06	0.0	0.0
-3.83840761750881e-05	0.0	0.0
1.063683021837272e-05	0.0	0.0
3.159971782083952e-05	0.0	0.0
-2.430131578573861e-05	0.0	0.0
2.85896621651007e-05	0.0	0.0
3.740482515690725e-05	0.0	0.0
2.3429566755262715e-05	0.0	0.0
8.965079118151681e-05	0.0	0.0
8.535071167331849e-05	0.0	0.0
0.0001016910138044721	0.0	0.0
1.3646885874111542e-05	0.0	0.0
4.933754579215758e-05	0.0	0.0
6.71828757511806e-05	0.0	0.0
4.557497622248406e-05	0.0	0.0
2.11720250134586e-05	0.0	0.0
4.052238280035103e-05	0.0	0.0
2.170953495198339e-05	0.0	0.0
-2.9031403244756763e-05	0.0	0.0
2.9342176079035404e-05	0.0	0.0
4.869253386592783e-05	0.0	0.0
6.266779226757236e-05	0.0	0.0
-7.531005703765172e-06	0.0	0.0
-2.800918244747022e-06	0.0	0.0
8.803826136594244e-05	0.0	0.0
5.998024257494842e-05	0.0	0.0
-2.5591339638198106e-05	0.0	0.0
-1.12935752734387e-05	0.0	0.0
4.439245435772952e-05	0.0	0.0
2.4182080669197423e-05	0.0	0.0
7.933060036184085e-05	0.0	0.0
1.5796925628210703e-05	0.0	0.0
2.998718800526515e-05	0.0	0.0
5.154228845419866e-06	0.0	0.0
-4.628452035731307e-06	0.0	0.0
-9.2510375070445e-06	0.0	0.0
1.4991612634512957e-06	0.0	0.0
6.836539761593513e-05	0.0	0.0
0.0001298565345831711	0.0	0.0
6.954791948068967e-05	0.0	0.0
0.00018382253241105997	0.0	0.0
0.00012351391730857858	0.0	0.0
7.578303476757723e-05	0.0	0.0
8.029811825118546e-05	0.0	0.0
0.00020145285839467307	0.0	0.0
0.00019790529280040944	0.0	0.0
2.7299638312641202e-05	0.0	0.0
-7.63850769147013e-06	0.0	0.0
2.6117116447886667e-05	0.0	0.0
0.00010706611318972	0.0	0.0
4.0629884788055986e-05	0.0	0.0
8.062062421430035e-05	0.0	0.0
0.00010534608138644067	0.0	0.0
5.3422621324945986e-05	0.0	0.0
3.826484105854691e-05	0.0	0.0
5.77227008331443e-05	0.0	0.0
0.00010201351976758698	0.0	0.0
9.373586671430522e-05	0.0	0.0
2.1924538927393305e-05	0.0	0.0
-4.0909420972065174e-06	0.0	0.0
5.675518294379968e-05	0.0	0.0
0.00010341104560775142	0.0	0.0
-3.7094052322628605e-05	0.0	0.0
-4.950957998846181e-06	0.0	0.0
-2.1398762117704747e-05	0.0	0.0
-8.821029556224666e-06	0.0	0.0
-1.752869056032626e-05	0.0	0.0
1.9344491222474314e-05	0.0	0.0
9.454308353618184e-06	0.0	0.0
5.471264517740548e-05	0.0	0.0
1.2841572880413799e-06	0.0	0.0
-3.0751435048036086e-05	0.0	0.0
-4.053411592918726e-05	0.0	0.0
-7.4235037160602135e-06	0.0	0.0
-2.387130783491878e-05	0.0	0.0
-4.064161791689222e-05	0.0	0.0
-6.515207111362263e-05	0.0	0.0
-0.00012610569814233377	0.0	0.0
-1.8173702486556007e-05	0.0	0.0
-5.214433060132272e-05	0.0	0.0
-1.0326057384094078e-05	0.0	0.0
6.551754685584319e-06	0.0	0.0
-1.075606533491391e-05	0.0	0.0
8.379288476568605e-06	0.0	0.0
-2.8278889330822054e-05	0.0	0.0
-3.053643107262617e-05	0.0	0.0
-1.3228611052127943e-05	0.0	0.0
-6.730211086772178e-05	0.0	0.0
-9.568263562183069e-05	0.0	0.0
-7.39672341054292e-05	0.0	0.0
-0.00011729053515052723	0.0	0.0
-8.159987523248119e-05	0.0	0.0
-0.00011610801328577269	0.0	0.0
-0.00011030290594970496	0.0	0.0
-0.00010041272308084885	0.0	0.0
-0.00011987058285544622	0.0	0.0
-8.159987523248119e-05	0.0	0.0
